,Unnamed: 0_x,rank,artist_name,country,Unnamed: 0_y,genre,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,boringness
61,0,1,Lana Del Rey,Jordan,112587,Pop,13 Beaches,3ZKRAzNAsiJrBGUM2BX9av,66,0.539,0.333,295569,0.389,0.0772,0.163,-9.132,0.0364,144.204,0.25,207.27200000000002
62,0,1,Lana Del Rey,Jordan,112932,Pop,Gods & Monsters,1wa25BuCtMePIYgf8sHkgY,60,0.00193,0.35200000000000004,237640,0.725,2.73e-06,0.22,-6.462999999999999,0.0656,189.767,0.339,291.004
63,0,1,Lana Del Rey,Jordan,112943,Pop,Radio,4PMdq7Q7xOFrY424ZelZEb,58,0.188,0.423,214574,0.857,2.63e-05,0.105,-5.172999999999999,0.0687,75.024,0.196,197.851
64,0,1,Lana Del Rey,Jordan,113661,Pop,Florida Kilos,0iQPnK3bi7O27c5T2HBTdr,62,0.28,0.266,256040,0.513,5.98e-05,0.11,-7.852,0.0388,200.781,0.579,270.829
65,0,1,Lana Del Rey,Jordan,113788,Pop,Off To The Races,5IyblF777jLZj1vGHG2UD3,57,0.0621,0.399,299934,0.721,0.00282,0.278,-5.562,0.0523,160.125,0.113,266.563
66,0,1,Lana Del Rey,Jordan,113971,Pop,Ride,7EWgsXKCJPlsJSbd5eCQOi,56,0.128,0.373,289080,0.6859999999999999,1.96e-06,0.383,-5.52,0.034,93.763,0.189,194.143
67,0,1,Lana Del Rey,Jordan,149372,Pop,Get Free,761QvVHTibYjEi2r6A4g4Q,64,0.498,0.205,334294,0.472,0.000792,0.0953,-10.45,0.0718,203.944,0.0392,261.194
68,0,1,Lana Del Rey,Jordan,149407,Pop,Beautiful People Beautiful Problems (feat. Stevie Nicks),3O7p9Itz8PXUoAjD2vmuM6,63,0.8340000000000001,0.509,253532,0.43,0.0008539999999999999,0.0927,-8.387,0.0325,122.919,0.128,208.43200000000002
69,0,1,Lana Del Rey,Jordan,149881,Pop,Diet Mountain Dew,4O9dZs2B0ilk4PEfX2bPEv,56,0.276,0.595,222920,0.696,0.0,0.411,-5.921,0.0417,88.01299999999998,0.5329999999999999,211.192
70,0,1,Lana Del Rey,Jordan,150083,Pop,Heroin,7lSdUlVf8k6kxklKkskb1m,63,0.556,0.35200000000000004,355184,0.41,0.0113,0.114,-8.796,0.0388,118.721,0.0952,186.125
